collection,split,file_stem,model_family,n_configs,node_count,edge_count,edge_per_node
tile:xla,test,75de5e5d350e56a396ffdd6d9af6a688,hashed_graph_id,21,21,21,1.0
tile:xla,test,75ffaca23fca7022ff0b2be0837bb969,hashed_graph_id,273,61,70,1.1475409836065573
tile:xla,test,76236899a823991aa538186a4319ae0e,hashed_graph_id,1545,25,24,0.96
tile:xla,test,76c81b6d5a1ae14c470ce1a3aa75885a,hashed_graph_id,3017,20,23,1.15
tile:xla,test,76ef2fcd3969ac4f706875e6793f1832,hashed_graph_id,1134,14,13,0.9285714285714286
tile:xla,test,77aa6b91b187e45382c23a019a0e4edf,hashed_graph_id,4131,73,80,1.095890410958904
tile:xla,test,77be4d38c417d776603d0b291b1fb2ad,hashed_graph_id,1324,36,36,1.0
tile:xla,test,7800d40d6660fd702f5c3aa4d10efe3c,hashed_graph_id,1829,62,71,1.1451612903225807
tile:xla,test,7881dbb80fbbd668709a881a859d84bc,hashed_graph_id,2672,35,35,1.0
tile:xla,test,78c9fe9ec99292e30ca5b702246cb3dc,hashed_graph_id,2089,65,70,1.0769230769230769
tile:xla,test,7919bdd46ca6fb290d95262e5995c887,hashed_graph_id,513,2,1,0.5
tile:xla,test,7976a71aa88a7a5632c5ba63615732a7,hashed_graph_id,814,66,67,1.0151515151515151
tile:xla,test,7a2fa6ef1adec39589646ff6e1f2c09c,hashed_graph_id,939,33,39,1.1818181818181819
tile:xla,test,7a748d670363d92bacd4759eee9f8474,hashed_graph_id,161,62,64,1.032258064516129
tile:xla,test,7ad4e49c7175cae43697ffa30eaae412,hashed_graph_id,543,2,1,0.5
tile:xla,test,7b20b824ff462d9e252f98549f2edec8,hashed_graph_id,5,23,22,0.9565217391304348
tile:xla,test,7b8915f20079a496c241f7cb2ffad218,hashed_graph_id,1365,29,29,1.0
tile:xla,test,7bcc671c118440d770f79e4d2760e34a,hashed_graph_id,6,36,40,1.1111111111111112
tile:xla,test,7c143a542021d00b377b764bace2720a,hashed_graph_id,29,35,34,0.9714285714285714
tile:xla,test,7ca269cda140e3704fbbf60cdd029779,hashed_graph_id,140,66,67,1.0151515151515151
tile:xla,test,7cd13f187af8bded9afd6cd64d8ff3c5,hashed_graph_id,1038,20,23,1.15
tile:xla,test,7d314295403544719fc8fb837cd3a953,hashed_graph_id,1488,20,23,1.15
tile:xla,test,7d42e6878f8bd7c860bfc0d6bec40849,hashed_graph_id,1532,65,64,0.9846153846153847
tile:xla,test,7eaa86c92baa7e112c6dba9215b4e9b0,hashed_graph_id,779,94,97,1.0319148936170213
tile:xla,test,7f5a8268291cbac1c91ad412d8d92335,hashed_graph_id,554,20,23,1.15
tile:xla,test,803315aa27503621c169691edc15f3bd,hashed_graph_id,54,18,18,1.0
tile:xla,test,80752138b09d7b37f2a194323e45cfa6,hashed_graph_id,1723,12,11,0.9166666666666666
tile:xla,test,80bdae9e920fff6014e319388dd1c0a7,hashed_graph_id,1073,20,23,1.15
tile:xla,test,80e5fa5a237a05bcfe4bebd0a2859772,hashed_graph_id,730,65,70,1.0769230769230769
tile:xla,test,80f0af315263383b7218281c2bc4ca80,hashed_graph_id,8994,57,57,1.0
tile:xla,test,8113ae7d2894dba021c2a4b2dfe3cf8f,hashed_graph_id,6999,57,57,1.0
tile:xla,test,81397caff421b20a6fc1ed117911d78d,hashed_graph_id,1999,57,57,1.0
tile:xla,test,81a65b7017decc0354a9b50059f7adc7,hashed_graph_id,186,73,78,1.0684931506849316
tile:xla,test,81b4c6d73839899566bb9f93fc341202,hashed_graph_id,215,55,54,0.9818181818181818
tile:xla,test,82316a5d47cba9d4afa18175cca65721,hashed_graph_id,76,9,8,0.8888888888888888
tile:xla,test,8239a48be3ab50ef3b192dcb32c7d95c,hashed_graph_id,112,24,24,1.0
tile:xla,test,82dc7e30761044b1b81065bc2f87de2d,hashed_graph_id,449,32,33,1.03125
tile:xla,test,835261328abad8b95b573234d74288ef,hashed_graph_id,82,61,61,1.0
tile:xla,test,83a54b8a7ad6d129d69376159805511c,hashed_graph_id,6,36,40,1.1111111111111112
tile:xla,test,844ad8a308c7d96b66b4da3b7f807feb,hashed_graph_id,1009,20,23,1.15
tile:xla,test,8565a3bce440f4feb1d59357b5f172ca,hashed_graph_id,100,12,14,1.1666666666666667
tile:xla,test,85d157d3b1848c6b6fff0c633876e2e6,hashed_graph_id,8317,30,32,1.0666666666666667
tile:xla,test,8601bdb4ef02109048214e58a9b57ca1,hashed_graph_id,1114,14,13,0.9285714285714286
tile:xla,test,860eb5b703b4df458fb33124d396c8d8,hashed_graph_id,355,18,18,1.0
tile:xla,test,86135e0bab6f882e0b9883e912ab442c,hashed_graph_id,947,72,75,1.0416666666666667
tile:xla,test,86182417f48077cf33c15ba9ea74ab45,hashed_graph_id,158,40,43,1.075
tile:xla,test,862900d42397d03be2762e1bf7518bea,hashed_graph_id,1652,52,55,1.0576923076923077
tile:xla,test,869688872e9d89187310045c67179092,hashed_graph_id,8999,57,57,1.0
tile:xla,test,86ac77f23900b55fd677fbec0d587bcc,hashed_graph_id,1947,20,23,1.15
tile:xla,test,86bfc63a0b729035c831e8f570179b00,hashed_graph_id,321,43,49,1.1395348837209303
tile:xla,test,86e260dc400108cdfeea7e97452f253b,hashed_graph_id,1067,2,1,0.5
tile:xla,test,870c76b8ff5fd535fb2f57b90c29a490,hashed_graph_id,1413,69,75,1.0869565217391304
tile:xla,test,8742b8851f04772a4e62f240a6e8479f,hashed_graph_id,813,46,45,0.9782608695652174
tile:xla,test,877c424ecbb40842625e8c1a2ca681f8,hashed_graph_id,108,13,12,0.9230769230769231
tile:xla,test,879a423d6077d92a49dc4cdd44be5a97,hashed_graph_id,8,9,8,0.8888888888888888
tile:xla,test,87b16d293340f40b777d57189bed44d5,hashed_graph_id,1236,13,14,1.0769230769230769
tile:xla,test,87ff523321ed668623ea825ea6572064,hashed_graph_id,5034,73,80,1.095890410958904
tile:xla,test,883ae7235453f0334b3e7840fe6ea8de,hashed_graph_id,7,36,40,1.1111111111111112
tile:xla,test,88c00cb7ff57b0bb40ff7822edb1a1ae,hashed_graph_id,8997,57,57,1.0
tile:xla,test,893690634601b5ce7e5d5208479ea65d,hashed_graph_id,165,29,29,1.0
tile:xla,test,89aff1321716e87d345630dd6a311e44,hashed_graph_id,3087,16,15,0.9375
tile:xla,test,89f5c24cf4c3c6d65ffff9c207adc20d,hashed_graph_id,1727,20,23,1.15
tile:xla,test,8a12acaee378ef7c31fd4bf3e1035ec6,hashed_graph_id,151,59,61,1.0338983050847457
tile:xla,test,8a9d73933bc5848476811a48783638e3,hashed_graph_id,64,13,12,0.9230769230769231
tile:xla,test,8aba2fb1fe72f8966d52c3eb7d4ae409,hashed_graph_id,824,26,25,0.9615384615384616
tile:xla,test,8ae3bb439bc38a8297255ec37150bfe3,hashed_graph_id,9993,57,57,1.0
tile:xla,test,8b7bd68b5416e1883feef95516347726,hashed_graph_id,55,2,1,0.5
tile:xla,test,8bb3f60c934a9ab116fcc3b078b136b6,hashed_graph_id,270,23,22,0.9565217391304348
tile:xla,test,8c7780be3785ce4e4ebcb7c29cadefa5,hashed_graph_id,599,9,8,0.8888888888888888
tile:xla,test,8cf99ce519d3c8b4caf7f4193c8274eb,hashed_graph_id,4,36,40,1.1111111111111112
tile:xla,test,8d9ba474b677ef84eee09878e3155226,hashed_graph_id,60,20,20,1.0
tile:xla,test,8dafb2e8adce1d0ce8366daf52def9e9,hashed_graph_id,4604,38,38,1.0
tile:xla,test,8de95aee9d9ac349c898999c6504fb00,hashed_graph_id,642,65,70,1.0769230769230769
tile:xla,test,8ea39f55cabc476a27e1e30ab390a525,hashed_graph_id,21,21,21,1.0
tile:xla,test,8ed2d58bfa93e8e89028647ea7e477a1,hashed_graph_id,739,32,33,1.03125
tile:xla,test,8fdfa4e9964fd267d5864d0de8400c62,hashed_graph_id,273,28,27,0.9642857142857143
tile:xla,test,900b68aa1a7a1352d09d0cd64b4f9a39,hashed_graph_id,79,37,37,1.0
tile:xla,test,9055b70355bc18f07e0594828c1d39e8,hashed_graph_id,1207,20,23,1.15
tile:xla,test,906f61c6ad3258e3f658150c98eaec94,hashed_graph_id,103,9,8,0.8888888888888888
tile:xla,test,907ee1ff31d24deb77fc84fbfd1bf63e,hashed_graph_id,25,2,1,0.5
tile:xla,test,90a41de3216240f4320e842543305f33,hashed_graph_id,939,12,11,0.9166666666666666
tile:xla,test,91074eefd687a46b687fd56c7d10c0c3,hashed_graph_id,9,9,8,0.8888888888888888
tile:xla,test,922907c62f0d68f0da5ed5406543440c,hashed_graph_id,150,38,38,1.0
tile:xla,test,93050017eafe63d8b11641eb99fcbec2,hashed_graph_id,1253,82,86,1.048780487804878
tile:xla,test,934a554ba61f1414c5de6fc0a8d11807,hashed_graph_id,528,19,18,0.9473684210526315
tile:xla,test,93e2a0c7215723f0e009b40498d82b3a,hashed_graph_id,897,25,24,0.96
tile:xla,test,942b89596c2757054f782393dbb56518,hashed_graph_id,52,36,41,1.1388888888888888
tile:xla,test,94e2e55ed352cf35e8a0ef24d873f238,hashed_graph_id,9990,42,45,1.0714285714285714
tile:xla,test,955af1868ce979a2bd525d93cf14c6ba,hashed_graph_id,779,21,21,1.0
tile:xla,test,95b2e58419b293908165333a66e34fdd,hashed_graph_id,6,36,40,1.1111111111111112
tile:xla,test,95c97d735de61a22ee477155ed93e3c6,hashed_graph_id,6,7,6,0.8571428571428571
tile:xla,test,967b49200d7a075ff3e250d4d9e11928,hashed_graph_id,3019,78,77,0.9871794871794872
tile:xla,test,967f7a5825dc70155c665e60c593a993,hashed_graph_id,3027,49,48,0.9795918367346939
tile:xla,test,97b65df736418c04a83a476e392c8140,hashed_graph_id,161,18,18,1.0
tile:xla,test,97fa518eac5aa56d856a44b79d5f3b29,hashed_graph_id,7231,18,17,0.9444444444444444
tile:xla,test,98059b6e824f9022bed9dac12ecd0a08,hashed_graph_id,268,35,34,0.9714285714285714
tile:xla,test,980d8931930aec54a406a9baaf858849,hashed_graph_id,234,37,38,1.027027027027027
tile:xla,test,9846acac50adb73e14290c9a37a5e1d7,hashed_graph_id,873,38,37,0.9736842105263158
tile:xla,test,98c7dea3cd583b24eed321d1c02f7739,hashed_graph_id,402,31,31,1.0
tile:xla,test,996ef17ef372d90df0d8ae78a8f77410,hashed_graph_id,8,9,8,0.8888888888888888
tile:xla,test,99bc31d868c8b3382840042d7b1c5f8c,hashed_graph_id,1426,62,64,1.032258064516129
tile:xla,test,99d149bb28782835548a62b2a86b17e9,hashed_graph_id,1371,65,70,1.0769230769230769
tile:xla,test,99ed6eb16a64c1d145c339968e47d0bb,hashed_graph_id,566,35,34,0.9714285714285714
tile:xla,test,9a9bf922b7be5e80717ce19167207638,hashed_graph_id,184,52,61,1.1730769230769231
tile:xla,test,9b7b974f6dc09c4457068c900e2fa3a0,hashed_graph_id,52,21,21,1.0
tile:xla,test,9c769884777d040bcbcf40f73f78c774,hashed_graph_id,687,43,49,1.1395348837209303
tile:xla,test,9d52b2ca6de28f497f6a630e01b4d116,hashed_graph_id,174,43,42,0.9767441860465116
tile:xla,test,9dafb4a352a430a02926dd7c9fe0b6cd,hashed_graph_id,1240,66,76,1.1515151515151516
tile:xla,test,9e415e5c28d02523eff60d25ed59ce3c,hashed_graph_id,912,61,61,1.0
tile:xla,test,9e70856e418eebb3e94aeff0804e911e,hashed_graph_id,85,37,38,1.027027027027027
tile:xla,test,9eb3d4f48e2eefc2d39d0abaaff46c49,hashed_graph_id,4,36,40,1.1111111111111112
tile:xla,test,9ebffcaed2795295fd669970f0bc648c,hashed_graph_id,142,65,70,1.0769230769230769
tile:xla,test,9ef6a7735eae7a5396773f0044bf1c62,hashed_graph_id,2453,76,83,1.0921052631578947
tile:xla,test,9f1bf5d6db6cf725b7ffe5c2ea18fa3a,hashed_graph_id,234,9,8,0.8888888888888888
tile:xla,test,9f52d6e5542686eb2a3df970aea81da0,hashed_graph_id,166,19,25,1.3157894736842106
tile:xla,test,9f559c21d3f2905ca17296b973614532,hashed_graph_id,1554,42,45,1.0714285714285714
tile:xla,test,9f7552f1856132b6fdb9675910825d31,hashed_graph_id,5,34,33,0.9705882352941176
tile:xla,test,9f96ec16f6a1e1ab92f7fc38e4e59b39,hashed_graph_id,434,43,49,1.1395348837209303
tile:xla,test,9faa8485d155ec0565f779f0e3df95c2,hashed_graph_id,171,76,86,1.131578947368421
tile:xla,test,9ff11062d34fc188ea87b7085a3dc99d,hashed_graph_id,138,15,14,0.9333333333333333
tile:xla,test,9fff30d7a7f5c57c7014d78e9c9bb3b8,hashed_graph_id,224,83,92,1.108433734939759
tile:xla,test,a070f890943003949c3d8797aa65a2ee,hashed_graph_id,521,14,13,0.9285714285714286
tile:xla,test,a08bad466e7b6dfe935e9ca736edd5a9,hashed_graph_id,92,26,26,1.0
tile:xla,test,a1f78a087fa7c4a110d9cb96f3a7272a,hashed_graph_id,100,25,26,1.04
tile:xla,test,a2020b67702fea7fa42a26539196cc72,hashed_graph_id,30,28,27,0.9642857142857143
tile:xla,test,a2441be1d862f18080942919de566bc7,hashed_graph_id,531,13,12,0.9230769230769231
tile:xla,test,a2abe17f7a71157034308d7802792cba,hashed_graph_id,79,9,8,0.8888888888888888
tile:xla,test,a339a67fb37faed0626a6e92c906ccc7,hashed_graph_id,139,57,58,1.0175438596491229
tile:xla,test,a38c32da3dc28def07be07e7a66c9d4f,hashed_graph_id,1451,45,44,0.9777777777777777
tile:xla,test,a3a3eb00797bf84b8deb3f89e21dd028,hashed_graph_id,26,28,27,0.9642857142857143
tile:xla,test,a3b204197115e9f824acb95a43d9a882,hashed_graph_id,743,19,19,1.0
tile:xla,test,a3b933c13198ac7aa69c06c39d2441bb,hashed_graph_id,159,55,57,1.0363636363636364
tile:xla,test,a4a9959060067a0fc35588940915f610,hashed_graph_id,22,2,1,0.5
tile:xla,test,a58c3daa252459bbd7ce93bc8d626612,hashed_graph_id,71,47,50,1.0638297872340425
tile:xla,test,a60824d7bc2507d903f1bd11c1f61dbe,hashed_graph_id,130,65,77,1.1846153846153846
tile:xla,test,a65e9dec44492a7099775bcd53e27792,hashed_graph_id,1615,43,49,1.1395348837209303
tile:xla,test,a68d1cd7d56443303a1038aeb0d842b2,hashed_graph_id,122,43,49,1.1395348837209303
tile:xla,test,a694aaa6e3feb7fd7ed86d93f0960827,hashed_graph_id,55,2,1,0.5
tile:xla,test,a6ebbfabb83ec9ccf64c632884545dc0,hashed_graph_id,4051,94,97,1.0319148936170213
tile:xla,test,a72b5eb39ca70e33ff4d77e2d0c51fa3,hashed_graph_id,9639,71,70,0.9859154929577465
tile:xla,test,a74b3f7309f2f480711d94204d5cf9be,hashed_graph_id,2803,20,23,1.15
tile:xla,test,a7f86c796a54a827bdb393b0149f4a87,hashed_graph_id,382,65,70,1.0769230769230769
tile:xla,test,a80fee40068602fce8f0edf6f1c1e4db,hashed_graph_id,148,45,44,0.9777777777777777
tile:xla,test,a856e8559a0f3f1e920c4841a36aab0c,hashed_graph_id,87,21,21,1.0
tile:xla,test,a89510ad2f084c85f0976a8801c9fa8e,hashed_graph_id,486,2,1,0.5
tile:xla,test,a9ab1ac30e2be1ed9a69c3ff00e79a32,hashed_graph_id,1000,57,57,1.0
tile:xla,test,aa2ab2ba25c2fca961dd190168b425bc,hashed_graph_id,9993,32,33,1.03125
tile:xla,test,aaafec35b0250e74b8400eb471d07161,hashed_graph_id,251,56,57,1.0178571428571428
tile:xla,test,ab22752fd02dd600c4dc75b263420b01,hashed_graph_id,194,57,58,1.0175438596491229
tile:xla,test,ac2bdcac6082ed41c1a5ece30358de2c,hashed_graph_id,512,72,75,1.0416666666666667
tile:xla,test,ac33f086b29e0026af2a63efc3c703d1,hashed_graph_id,8,36,40,1.1111111111111112
tile:xla,test,ac34c84493ed8473ec872f70d611bcf7,hashed_graph_id,2975,30,30,1.0
tile:xla,test,ac3e48c340756d24d8881e1688f1160c,hashed_graph_id,57,13,12,0.9230769230769231
tile:xla,test,acf2a9dd57dcf87bc7c219c016cdc476,hashed_graph_id,1000,57,57,1.0
tile:xla,test,ad0aa866d2490b504afdcc09b9020ff4,hashed_graph_id,1702,60,62,1.0333333333333334
tile:xla,test,ad5cc33e98e8da70c6a1f4bdb21a9106,hashed_graph_id,676,76,83,1.0921052631578947
tile:xla,test,adec0b0972a34faf87d0976694b24fec,hashed_graph_id,113,14,13,0.9285714285714286
tile:xla,test,ae7763d5cea2fb9abb3f648f86389a6a,hashed_graph_id,9705,70,76,1.0857142857142856
tile:xla,test,af07cb670053b70eeceb38332264e164,hashed_graph_id,30,35,34,0.9714285714285714
tile:xla,test,af07e4d2bae8a0f60b49bcedba9037f7,hashed_graph_id,408,18,18,1.0
tile:xla,test,af3301c408c3796f396d36ed9fc479f4,hashed_graph_id,9997,42,41,0.9761904761904762
tile:xla,test,af936049d568cbb7490a750b0c070bc8,hashed_graph_id,100,26,26,1.0
tile:xla,test,afb7c615db1c81f7095dc59b73a74ca4,hashed_graph_id,190,10,10,1.0
tile:xla,test,b0086206e751b97cb30f917dbba2b290,hashed_graph_id,1349,73,80,1.095890410958904
tile:xla,test,b023afa24f99d7b0f98bec000d507d01,hashed_graph_id,182,23,23,1.0
tile:xla,test,b02682dd87ef664e340e7809e7c7f93a,hashed_graph_id,2970,49,48,0.9795918367346939
tile:xla,test,b08cfe185bae21b59638bdf9079ebf7a,hashed_graph_id,1249,94,97,1.0319148936170213
tile:xla,test,b095cbf276fea5b19b40f6fa80f2fc11,hashed_graph_id,1563,55,55,1.0
tile:xla,test,b09ca10a12dd0e864a63f3ebba4d60b0,hashed_graph_id,999,57,57,1.0
tile:xla,test,b0a807279b5af4edefd0fd3cbf485239,hashed_graph_id,151,19,19,1.0
tile:xla,test,b101ad1302f3650f58e7344a420274cb,hashed_graph_id,5,7,6,0.8571428571428571
tile:xla,test,b142ffd634610ac01d92a047cf50fa65,hashed_graph_id,138,55,54,0.9818181818181818
tile:xla,test,b1666c3dc6fb81b84c92b980347ee66c,hashed_graph_id,210,41,41,1.0
tile:xla,test,b16cf8eb7fcabdece2eca493eb3625f1,hashed_graph_id,6,11,11,1.0
tile:xla,test,b1fe4b41e447a71c0d2bfcb4fbae2fc4,hashed_graph_id,190,9,8,0.8888888888888888
tile:xla,test,b21898236867eece409f10ad0f3f18b4,hashed_graph_id,9992,73,80,1.095890410958904
tile:xla,test,b24907bb44edf57384548d9059c8d82a,hashed_graph_id,3,28,29,1.0357142857142858
tile:xla,test,b276fe6d8f8810e920a9b039698ce748,hashed_graph_id,5,36,40,1.1111111111111112
tile:xla,test,b2f4973ab72d2b15cefd50009a0b692f,hashed_graph_id,521,21,21,1.0
tile:xla,test,b33abc6bdac6068f71711aa602e2e67e,hashed_graph_id,1365,72,75,1.0416666666666667
tile:xla,test,b4303546f0cfa498ba93029bd9b235b9,hashed_graph_id,60,36,37,1.0277777777777777
tile:xla,test,b44fad89ffe878b16a8b6f27e1c3ea1f,hashed_graph_id,530,29,29,1.0
tile:xla,test,b4a2f8653d184c1f918e3be701e8021d,hashed_graph_id,85,61,61,1.0
tile:xla,test,b5101376526cb241adfaba41f4063be9,hashed_graph_id,632,2,1,0.5
tile:xla,test,b52fa4fa11d4f675d8c3f44fe582f7a5,hashed_graph_id,7430,29,28,0.9655172413793104
tile:xla,test,b56b06085f6052f818d704d1eaa1684b,hashed_graph_id,156,31,31,1.0
tile:xla,test,b5ec50fb45dc65312dfdcc50784198b8,hashed_graph_id,162,45,44,0.9777777777777777
tile:xla,test,b61b50a643904f4fd8186bdff541e3cf,hashed_graph_id,3,16,15,0.9375
tile:xla,test,b66dc61854e690e7904616ef0e85d383,hashed_graph_id,779,94,97,1.0319148936170213
tile:xla,test,b6c31deaf5153f25a6a3143f12f165cb,hashed_graph_id,558,62,64,1.032258064516129
tile:xla,test,b6cff31be02038b09c26e792bb42f156,hashed_graph_id,25,2,1,0.5
tile:xla,test,b752e1283debc25ab668bd5b7646d304,hashed_graph_id,161,55,57,1.0363636363636364
tile:xla,test,b802a117bd5df5a7825e5c6775c48846,hashed_graph_id,1331,40,41,1.025
tile:xla,test,b85fb3fc0b72d8c4b22df53babbebe29,hashed_graph_id,352,56,67,1.1964285714285714
tile:xla,test,b8dddaff79ecc1c67165ca66153d885d,hashed_graph_id,129,27,29,1.0740740740740742
tile:xla,test,b908ca9df7ef7ceacdf3ddb444e93d47,hashed_graph_id,929,53,52,0.9811320754716981
tile:xla,test,b925fc933ca916eafc9070efffea8cba,hashed_graph_id,52,14,13,0.9285714285714286
tile:xla,test,b9294496e0c00ae8fd31b349ed7de19e,hashed_graph_id,960,43,42,0.9767441860465116
tile:xla,test,b986bc6f7ce4a519c6b0dbc722525308,hashed_graph_id,385,12,11,0.9166666666666666
tile:xla,test,b9eb5e508e84886eb22e8f0426983889,hashed_graph_id,3,36,40,1.1111111111111112
tile:xla,test,b9f728775791fb7e622a847ef6c121c3,hashed_graph_id,1694,72,75,1.0416666666666667
tile:xla,test,ba5c3c76a227dd7a5e5e409455f104ff,hashed_graph_id,2647,70,76,1.0857142857142856
tile:xla,test,bacd93421df104c12a24ea7d4468a114,hashed_graph_id,1206,32,31,0.96875
tile:xla,test,bb2ae684154d4c02b00b7e61393381b6,hashed_graph_id,3,20,19,0.95
tile:xla,test,bc195557ccffd5150772444ba58eebdd,hashed_graph_id,103,2,1,0.5
tile:xla,test,bc525ead0923ddec0b3bedf0ff43f670,hashed_graph_id,235,25,26,1.04
tile:xla,test,bc9114e341a14fd8ac6518d0075a7258,hashed_graph_id,1138,22,21,0.9545454545454546
tile:xla,test,bcdf668600d72fca99a9140e6d0eea14,hashed_graph_id,268,68,80,1.1764705882352942
tile:xla,test,bcecd96dc41e46e3e81fb183f33b1a20,hashed_graph_id,1581,58,59,1.0172413793103448
tile:xla,test,bcfc1356eb457cba02bda1a29684fbf3,hashed_graph_id,8,7,6,0.8571428571428571
tile:xla,test,be956238ab0410a8e0445090a88c2170,hashed_graph_id,30,19,18,0.9473684210526315
tile:xla,test,bf70385fa2180ae3bdcb1bf7fb6d660e,hashed_graph_id,9,9,8,0.8888888888888888
tile:xla,test,bfb7199f117122f75fbb1c31d2dd5741,hashed_graph_id,177,24,24,1.0
tile:xla,test,c014170031fd72d4c5f15bc3e9207770,hashed_graph_id,177,38,37,0.9736842105263158
tile:xla,test,c045d006aacbc85138e062a6c42ce6e5,hashed_graph_id,523,13,12,0.9230769230769231
tile:xla,test,c04e5ac7da7903fb5719e11b07ddbddc,hashed_graph_id,2774,49,48,0.9795918367346939
tile:xla,test,c07bdc0db6fab4f2daafe95f39153f77,hashed_graph_id,692,21,21,1.0
tile:xla,test,c166245d156bde1c8d06c0d45f697166,hashed_graph_id,62,2,1,0.5
tile:xla,test,c184ffde718be11af1ee1a2c412402f2,hashed_graph_id,1405,63,65,1.0317460317460319
tile:xla,test,c1c6537c52c72f6fc0b3f1bf736d6e50,hashed_graph_id,20,28,27,0.9642857142857143
tile:xla,test,c3888e2e4e233a220b5826748e9f2779,hashed_graph_id,385,25,26,1.04
tile:xla,test,c3aa9b342a39adf1575eb196f63f344a,hashed_graph_id,8992,32,33,1.03125
tile:xla,test,c3f8390f45fc6825b1ac5a203638f765,hashed_graph_id,55,7,6,0.8571428571428571
tile:xla,test,c4456828c54d4a318fa5b94ea5b3b305,hashed_graph_id,100,19,18,0.9473684210526315
tile:xla,test,c4ad8860490786bb585d04e4dc37778d,hashed_graph_id,557,46,45,0.9782608695652174
tile:xla,test,c518d0dd8a323ba7feb6868bce3b657c,hashed_graph_id,46,12,11,0.9166666666666666
tile:xla,test,c56ccd6b3d06b2eac20c2c3c40922ac1,hashed_graph_id,1941,14,13,0.9285714285714286
tile:xla,test,c5a94893723e87e0810192aebbfd0101,hashed_graph_id,521,7,8,1.1428571428571428
tile:xla,test,c63223de16ff2c8a19868b127c73ea40,hashed_graph_id,269,47,48,1.0212765957446808
tile:xla,test,c6552722f364b08cf897534e4328de5e,hashed_graph_id,1351,73,80,1.095890410958904
tile:xla,test,c65647c4099f73119530bbb0dc75be0a,hashed_graph_id,986,19,19,1.0
tile:xla,test,c66bd990791f6ba6515fbc517a061726,hashed_graph_id,871,12,11,0.9166666666666666
tile:xla,test,c68309d96f81132a1f139bf8e5594146,hashed_graph_id,532,6,6,1.0
tile:xla,test,c69e8677470ed90393dd00cb5a409863,hashed_graph_id,8,11,11,1.0
tile:xla,test,c6f441991594e52cbc8c8bd43d599945,hashed_graph_id,6,11,11,1.0
tile:xla,test,c7271b95855d13f6c769257eea20ee99,hashed_graph_id,1615,41,42,1.024390243902439
tile:xla,test,c7e7e9d17a000e73a1814f6408ba034b,hashed_graph_id,67,32,32,1.0
tile:xla,test,c82d6bc7a3ad0478831629eba3c72fda,hashed_graph_id,18,9,8,0.8888888888888888
tile:xla,test,c857310ce70be940aec46dc2e64f7e0c,hashed_graph_id,513,28,27,0.9642857142857143
tile:xla,test,c8610f74e80e03de57a8f0dbd0ee1bbb,hashed_graph_id,3082,80,87,1.0875
tile:xla,test,c884d2e82eb54a11b3307bc86b935b28,hashed_graph_id,241,78,87,1.1153846153846154
tile:xla,test,c8f9d0e212f3a4dd88a117ea15ebb0dd,hashed_graph_id,1341,71,70,0.9859154929577465
tile:xla,test,c9ba6a78caad380bf5a39eaf301c3b07,hashed_graph_id,487,2,1,0.5
tile:xla,test,c9cfe8c2d565c22b54476e118263db60,hashed_graph_id,807,35,40,1.1428571428571428
tile:xla,test,ca1ebd1f9c32e17f643bc1969b64150f,hashed_graph_id,836,53,52,0.9811320754716981
tile:xla,test,ca7d53ef4fe48767c43440b030983536,hashed_graph_id,2589,32,33,1.03125
tile:xla,test,ca9db0281e9eab6b6312ff550434b199,hashed_graph_id,44,43,49,1.1395348837209303
tile:xla,test,cae21bd1b9577d9036ccbf71763e9a6b,hashed_graph_id,8034,29,28,0.9655172413793104
tile:xla,test,cae813078db0ec3d1e670dfd79461978,hashed_graph_id,405,13,12,0.9230769230769231
tile:xla,test,cb581f3c58aaed7a0202b93452649da7,hashed_graph_id,87,21,21,1.0
tile:xla,test,cb6fcb7e4d191997196e1fed5bda237f,hashed_graph_id,1105,43,49,1.1395348837209303
tile:xla,test,cb7db25dc0d28d7cb6e87bfcfb70ea4b,hashed_graph_id,159,62,64,1.032258064516129
tile:xla,test,cb9637ff9dacbd50ffac1efb6f6dbf2e,hashed_graph_id,355,12,11,0.9166666666666666
tile:xla,test,cba478ffcacf650b0efd981ef5231f4a,hashed_graph_id,228,38,38,1.0
tile:xla,test,cbb8850daa464f4cf8c283ae19852527,hashed_graph_id,162,25,25,1.0
tile:xla,test,cc5e781ed2aac1fe0c5dc33cf0150088,hashed_graph_id,5,37,37,1.0
tile:xla,test,ccb67f40decf5925c6aeb4b618fbe5f6,hashed_graph_id,81,59,61,1.0338983050847457
